,request_time,file,prediction_time,prediction_label
44,0.11472868919372559,BIG\backward\0a2b400e_nohash_2.wav,0.05250716209411621,yes
45,0.13119912147521973,BIG\backward\0a2b400e_nohash_3.wav,0.06120419502258301,yes
46,0.11677432060241699,BIG\backward\0a2b400e_nohash_4.wav,0.05591106414794922,yes
47,0.12345695495605469,BIG\backward\0a396ff2_nohash_0.wav,0.06434416770935059,stop
48,0.1180729866027832,BIG\backward\0a5636ca_nohash_0.wav,0.05449104309082031,yes
49,0.11453890800476074,BIG\backward\0b7ee1a0_nohash_0.wav,0.05373859405517578,yes
50,0.12581706047058105,BIG\backward\0b7ee1a0_nohash_1.wav,0.05237078666687012,yes
51,0.11780929565429688,BIG\backward\0b7ee1a0_nohash_2.wav,0.05516481399536133,yes
52,0.11193513870239258,BIG\backward\0b7ee1a0_nohash_3.wav,0.05016660690307617,yes
53,0.12459254264831543,BIG\backward\0b7ee1a0_nohash_4.wav,0.05421280860900879,yes
54,0.12740015983581543,BIG\backward\0ba018fc_nohash_0.wav,0.06199789047241211,yes
55,0.1094210147857666,BIG\backward\0ba018fc_nohash_1.wav,0.05314779281616211,yes
56,0.12105298042297363,BIG\backward\0ba018fc_nohash_2.wav,0.054152727127075195,yes
57,0.11903548240661621,BIG\backward\0ba018fc_nohash_3.wav,0.05257296562194824,yes
58,0.12137174606323242,BIG\backward\0c540988_nohash_0.wav,0.05399441719055176,yes
59,0.11422181129455566,BIG\backward\0cb74144_nohash_0.wav,0.05093741416931152,yes
60,0.12479996681213379,BIG\backward\0cb74144_nohash_1.wav,0.05721783638000488,yes
61,0.11719822883605957,BIG\backward\0cb74144_nohash_2.wav,0.05243062973022461,on
62,0.1239614486694336,BIG\backward\0cb74144_nohash_3.wav,0.0497589111328125,yes
63,0.12118101119995117,BIG\backward\0d6d7360_nohash_0.wav,0.057221412658691406,yes
64,0.12505412101745605,BIG\backward\0d6d7360_nohash_1.wav,0.0605616569519043,yes
65,0.11098241806030273,BIG\backward\0d6d7360_nohash_2.wav,0.053076982498168945,yes
66,0.12998437881469727,BIG\backward\0d6d7360_nohash_3.wav,0.06093025207519531,yes
67,0.12612700462341309,BIG\backward\0d6d7360_nohash_4.wav,0.06834268569946289,yes
68,0.1028594970703125,BIG\backward\0d82fd99_nohash_0.wav,0.05346560478210449,yes
69,0.12091183662414551,BIG\backward\0d82fd99_nohash_1.wav,0.05190157890319824,yes
70,0.12008380889892578,BIG\backward\0d82fd99_nohash_2.wav,0.05612611770629883,off
71,0.12517714500427246,BIG\backward\0d82fd99_nohash_3.wav,0.05350065231323242,follow
72,0.1195685863494873,BIG\backward\0d85a428_nohash_0.wav,0.0592496395111084,no
73,0.1175532341003418,BIG\backward\0d90d8e1_nohash_0.wav,0.056807756423950195,yes
74,0.13179922103881836,BIG\backward\0d90d8e1_nohash_1.wav,0.05602526664733887,yes
75,0.1038980484008789,BIG\backward\0d90d8e1_nohash_2.wav,0.05295968055725098,yes
76,0.11964225769042969,BIG\backward\0d90d8e1_nohash_3.wav,0.05309557914733887,yes
77,0.1281423568725586,BIG\backward\0e6e36c9_nohash_0.wav,0.05212688446044922,yes
78,0.11055445671081543,BIG\backward\0e6e36c9_nohash_1.wav,0.052576541900634766,yes
79,0.1189265251159668,BIG\backward\0e6e36c9_nohash_2.wav,0.050961971282958984,yes
80,0.11939811706542969,BIG\backward\0e6e36c9_nohash_3.wav,0.05198073387145996,yes
81,0.12985587120056152,BIG\backward\0e6e36c9_nohash_4.wav,0.06056690216064453,yes
82,0.11245179176330566,BIG\backward\0e8ec1cb_nohash_0.wav,0.051865577697753906,yes
83,0.12243103981018066,BIG\backward\0ea9c8ce_nohash_0.wav,0.05181765556335449,yes
84,0.12500357627868652,BIG\backward\0ea9c8ce_nohash_1.wav,0.05296468734741211,yes
85,0.11639833450317383,BIG\backward\0ea9c8ce_nohash_2.wav,0.052366018295288086,yes
86,0.13140296936035156,BIG\backward\0ea9c8ce_nohash_3.wav,0.053762197494506836,yes
87,0.10046863555908203,BIG\backward\0ea9c8ce_nohash_4.wav,0.05079245567321777,yes
88,0.1298840045928955,BIG\backward\0f46028a_nohash_0.wav,0.051886796951293945,yes
89,0.11302328109741211,BIG\backward\0f46028a_nohash_1.wav,0.04944610595703125,yes
90,0.13058114051818848,BIG\backward\0f46028a_nohash_2.wav,0.06181192398071289,yes
91,0.1112966537475586,BIG\backward\0f46028a_nohash_3.wav,0.05119442939758301,yes
92,0.1251821517944336,BIG\backward\0f46028a_nohash_4.wav,0.0517730712890625,yes
93,0.11651301383972168,BIG\backward\0f7266cf_nohash_0.wav,0.053157806396484375,yes
94,0.1182699203491211,BIG\backward\0f7266cf_nohash_1.wav,0.05289292335510254,yes
95,0.1204996109008789,BIG\backward\0f7266cf_nohash_2.wav,0.0518193244934082,yes
96,0.11423683166503906,BIG\backward\0f7266cf_nohash_3.wav,0.05102229118347168,yes
97,0.12523889541625977,BIG\backward\113b3fbc_nohash_0.wav,0.05220842361450195,yes
98,0.12254500389099121,BIG\backward\113b3fbc_nohash_1.wav,0.052736759185791016,yes
99,0.13453173637390137,BIG\backward\113b3fbc_nohash_2.wav,0.0707249641418457,yes
100,0.10035181045532227,BIG\backward\113b3fbc_nohash_3.wav,0.05215167999267578,yes
101,0.12142777442932129,BIG\backward\113b3fbc_nohash_4.wav,0.05070614814758301,yes
102,0.11996006965637207,BIG\backward\131e738d_nohash_0.wav,0.05058574676513672,yes
103,0.11578083038330078,BIG\backward\131e738d_nohash_1.wav,0.048547983169555664,yes
104,0.12159013748168945,BIG\backward\131e738d_nohash_2.wav,0.04974627494812012,yes
105,0.12466073036193848,BIG\backward\131e738d_nohash_3.wav,0.05192399024963379,yes
106,0.11396050453186035,BIG\backward\131e738d_nohash_4.wav,0.04837226867675781,yes
107,0.11971211433410645,BIG\backward\13a93b33_nohash_0.wav,0.04956555366516113,on
108,0.1452617645263672,BIG\backward\13dce503_nohash_0.wav,0.07013535499572754,no
109,0.09970974922180176,BIG\backward\13dce503_nohash_1.wav,0.052802324295043945,no
110,0.11693596839904785,BIG\backward\13dce503_nohash_2.wav,0.05218243598937988,stop
111,0.12044239044189453,BIG\backward\1474273a_nohash_0.wav,0.051531314849853516,on
112,0.12532448768615723,BIG\backward\1474273a_nohash_1.wav,0.05195260047912598,yes
113,0.11541390419006348,BIG\backward\1496195a_nohash_0.wav,0.05109286308288574,yes
114,0.1224055290222168,BIG\backward\1496195a_nohash_1.wav,0.0515284538269043,yes
115,0.11412811279296875,BIG\backward\1496195a_nohash_2.wav,0.04990506172180176,yes
116,0.12086915969848633,BIG\backward\1496195a_nohash_3.wav,0.048929452896118164,yes
117,0.12746524810791016,BIG\backward\14c7b073_nohash_0.wav,0.05894207954406738,yes
118,0.11577868461608887,BIG\backward\14c7b073_nohash_1.wav,0.05129861831665039,yes
119,0.11896538734436035,BIG\backward\14c7b073_nohash_2.wav,0.05219316482543945,yes
120,0.11596989631652832,BIG\backward\14c7b073_nohash_3.wav,0.0507662296295166,yes
121,0.12388992309570312,BIG\backward\14c7b073_nohash_4.wav,0.05021262168884277,yes
122,0.11740231513977051,BIG\backward\1589451d_nohash_0.wav,0.05005979537963867,yes
123,0.12198376655578613,BIG\backward\1589451d_nohash_1.wav,0.05056166648864746,yes
124,0.12220191955566406,BIG\backward\15dd287d_nohash_0.wav,0.05084085464477539,yes
125,0.12705349922180176,BIG\backward\15dd287d_nohash_1.wav,0.055155038833618164,yes
126,0.11969900131225586,BIG\backward\15dd287d_nohash_2.wav,0.059558868408203125,yes
127,0.11452245712280273,BIG\backward\15dd287d_nohash_3.wav,0.05189919471740723,yes
128,0.11754512786865234,BIG\backward\15dd287d_nohash_4.wav,0.052240848541259766,yes
129,0.12068438529968262,BIG\backward\171edea9_nohash_0.wav,0.05172276496887207,yes
130,0.1200571060180664,BIG\backward\171edea9_nohash_1.wav,0.05100107192993164,yes
131,0.11788415908813477,BIG\backward\171edea9_nohash_2.wav,0.05101323127746582,yes
132,0.12835335731506348,BIG\backward\171edea9_nohash_3.wav,0.050922393798828125,yes
133,0.11938619613647461,BIG\backward\171edea9_nohash_4.wav,0.05580711364746094,yes
134,0.1270148754119873,BIG\backward\189cbabe_nohash_0.wav,0.06100106239318848,yes
135,0.12192320823669434,BIG\backward\189cbabe_nohash_1.wav,0.0656731128692627,yes
136,0.10738778114318848,BIG\backward\189cbabe_nohash_2.wav,0.054533958435058594,yes
137,0.11867475509643555,BIG\backward\189cbabe_nohash_3.wav,0.05385994911193848,yes
138,0.12230968475341797,BIG\backward\189cbabe_nohash_4.wav,0.05636763572692871,yes
139,0.11601042747497559,BIG\backward\18d84076_nohash_0.wav,0.05289626121520996,yes
140,0.11751747131347656,BIG\backward\18e910f4_nohash_0.wav,0.05058598518371582,yes
141,0.1146388053894043,BIG\backward\18e910f4_nohash_1.wav,0.04987192153930664,yes
142,0.1284196376800537,BIG\backward\18e910f4_nohash_2.wav,0.055632829666137695,yes
143,0.12153196334838867,BIG\backward\18e910f4_nohash_3.wav,0.05782604217529297,yes
144,0.13035798072814941,BIG\backward\18f8afd5_nohash_0.wav,0.06419873237609863,yes
145,0.10702133178710938,BIG\backward\18f8afd5_nohash_1.wav,0.05691218376159668,yes
146,0.11738395690917969,BIG\backward\18f8afd5_nohash_2.wav,0.05358099937438965,yes
147,0.1155555248260498,BIG\backward\18f8afd5_nohash_3.wav,0.051371097564697266,yes
148,0.12624764442443848,BIG\backward\18f8afd5_nohash_4.wav,0.05333828926086426,yes
149,0.11497831344604492,BIG\backward\18ffa72d_nohash_0.wav,0.05079984664916992,on
150,0.11932229995727539,BIG\backward\195c120a_nohash_0.wav,0.050127267837524414,yes
151,0.12144994735717773,BIG\backward\195c120a_nohash_1.wav,0.05479311943054199,yes
152,0.1164395809173584,BIG\backward\195c120a_nohash_2.wav,0.051781654357910156,yes
153,0.12783575057983398,BIG\backward\1970b130_nohash_0.wav,0.05877423286437988,no
154,0.12180876731872559,BIG\backward\1970b130_nohash_1.wav,0.05249667167663574,right
155,0.11764144897460938,BIG\backward\19a1e5c7_nohash_0.wav,0.05157613754272461,yes
156,0.11056303977966309,BIG\backward\1a0f9c63_nohash_0.wav,0.05156731605529785,yes
157,0.12108778953552246,BIG\backward\1a0f9c63_nohash_1.wav,0.05112266540527344,off
158,0.12284588813781738,BIG\backward\1a73dcd1_nohash_0.wav,0.05152249336242676,stop
159,0.11920809745788574,BIG\backward\1a994c9f_nohash_0.wav,0.050859928131103516,yes
160,0.1309983730316162,BIG\backward\1a994c9f_nohash_1.wav,0.05992436408996582,yes
161,0.10737490653991699,BIG\backward\1a994c9f_nohash_2.wav,0.04976487159729004,yes
162,0.13239240646362305,BIG\backward\1a994c9f_nohash_3.wav,0.05917072296142578,yes
163,0.12313199043273926,BIG\backward\1a994c9f_nohash_4.wav,0.05134773254394531,yes
164,0.11278939247131348,BIG\backward\1acc97de_nohash_0.wav,0.05657362937927246,yes
165,0.11598539352416992,BIG\backward\1acc97de_nohash_1.wav,0.05201220512390137,yes
166,0.1147007942199707,BIG\backward\1acc97de_nohash_2.wav,0.05091238021850586,yes
167,0.12705230712890625,BIG\backward\1acc97de_nohash_3.wav,0.05379033088684082,yes
168,0.11813902854919434,BIG\backward\1b18600d_nohash_0.wav,0.051783084869384766,yes
169,0.1205606460571289,BIG\backward\1b18600d_nohash_1.wav,0.05069112777709961,up
170,0.1147911548614502,BIG\backward\1b42b551_nohash_0.wav,0.04907107353210449,yes
171,0.12770724296569824,BIG\backward\1b42b551_nohash_1.wav,0.059073448181152344,yes
172,0.11294341087341309,BIG\backward\1b42b551_nohash_2.wav,0.051300048828125,yes
173,0.12181854248046875,BIG\backward\1b42b551_nohash_3.wav,0.04972958564758301,up
174,0.11942410469055176,BIG\backward\1b42b551_nohash_4.wav,0.05030179023742676,yes
175,0.11714911460876465,BIG\backward\1b627376_nohash_0.wav,0.05186009407043457,yes
176,0.1268908977508545,BIG\backward\1c76f5f3_nohash_0.wav,0.05218386650085449,backward
177,0.11740565299987793,BIG\backward\1c84a139_nohash_0.wav,0.05452394485473633,yes
178,0.11600279808044434,BIG\backward\1c84a139_nohash_1.wav,0.04939532279968262,yes
179,0.12463569641113281,BIG\backward\1c84a139_nohash_2.wav,0.05179738998413086,yes
180,0.13497471809387207,BIG\backward\1c84a139_nohash_3.wav,0.06696271896362305,yes
181,0.10380268096923828,BIG\backward\1c84a139_nohash_4.wav,0.05106687545776367,yes
182,0.11863374710083008,BIG\backward\1dc86f91_nohash_0.wav,0.049971580505371094,yes
183,0.11985921859741211,BIG\backward\1dc86f91_nohash_1.wav,0.05082511901855469,yes
184,0.1212306022644043,BIG\backward\1dc86f91_nohash_2.wav,0.05213451385498047,yes
185,0.12456536293029785,BIG\backward\1dc86f91_nohash_3.wav,0.055690765380859375,yes
186,0.12446832656860352,BIG\backward\1dc86f91_nohash_4.wav,0.06117749214172363,yes
187,0.10948348045349121,BIG\backward\1e02ffc5_nohash_0.wav,0.05176234245300293,yes
188,0.11835145950317383,BIG\backward\1e02ffc5_nohash_1.wav,0.050856828689575195,yes
189,0.13959097862243652,BIG\backward\1e02ffc5_nohash_2.wav,0.06433820724487305,yes
190,0.1006014347076416,BIG\backward\1e02ffc5_nohash_3.wav,0.05289864540100098,yes
191,0.12082886695861816,BIG\backward\1e02ffc5_nohash_4.wav,0.05330181121826172,yes
192,0.12754225730895996,BIG\backward\1e9e6bdd_nohash_0.wav,0.053435325622558594,yes
193,0.10959911346435547,BIG\backward\1e9e6bdd_nohash_1.wav,0.05117988586425781,yes
194,0.11900472640991211,BIG\backward\1e9e6bdd_nohash_2.wav,0.05173802375793457,yes
195,0.1285383701324463,BIG\backward\1e9e6bdd_nohash_3.wav,0.05953168869018555,yes
196,0.11600565910339355,BIG\backward\1e9e6bdd_nohash_4.wav,0.05373740196228027,yes
197,0.12061476707458496,BIG\backward\1ed0b13d_nohash_0.wav,0.0524897575378418,yes
198,0.1269676685333252,BIG\backward\1ed0b13d_nohash_1.wav,0.06312227249145508,yes
199,0.2614560127258301,BIG\backward\1ed0b13d_nohash_2.wav,0.20419883728027344,up
200,0.09648370742797852,BIG\backward\1ed0b13d_nohash_3.wav,0.05629873275756836,yes
201,0.1161341667175293,BIG\backward\1ed0b13d_nohash_4.wav,0.05411219596862793,yes
202,0.11497378349304199,BIG\backward\1f3e4139_nohash_0.wav,0.05217576026916504,yes
203,0.12128710746765137,BIG\backward\2005ca25_nohash_0.wav,0.053498268127441406,yes
204,0.12572860717773438,BIG\backward\20a0d54b_nohash_0.wav,0.058118343353271484,stop
205,0.11356616020202637,BIG\backward\211b928a_nohash_0.wav,0.0525054931640625,yes
206,0.12133502960205078,BIG\backward\211b928a_nohash_1.wav,0.05272412300109863,yes
207,0.11694693565368652,BIG\backward\211b928a_nohash_2.wav,0.05051755905151367,yes
208,0.13447856903076172,BIG\backward\211b928a_nohash_3.wav,0.06106829643249512,yes
209,0.10936403274536133,BIG\backward\211b928a_nohash_4.wav,0.05184292793273926,yes
210,0.24231290817260742,BIG\backward\226537ab_nohash_0.wav,0.055883169174194336,yes
211,0.1393578052520752,BIG\backward\226537ab_nohash_1.wav,0.052734375,yes
212,0.1412358283996582,BIG\backward\226537ab_nohash_2.wav,0.05662345886230469,yes
213,0.08118200302124023,BIG\backward\226537ab_nohash_3.wav,0.05404233932495117,no
214,0.12641596794128418,BIG\backward\234d6a48_nohash_0.wav,0.05319857597351074,yes
215,0.13640952110290527,BIG\backward\234d6a48_nohash_1.wav,0.05219697952270508,yes
216,0.08917379379272461,BIG\backward\234d6a48_nohash_2.wav,0.051442623138427734,yes
217,0.15292787551879883,BIG\backward\234d6a48_nohash_3.wav,0.06443333625793457,yes
218,0.08958768844604492,BIG\backward\2356b88d_nohash_0.wav,0.05278515815734863,yes
219,0.12691926956176758,BIG\backward\235b444f_nohash_0.wav,0.059906005859375,yes
220,0.1417078971862793,BIG\backward\235b444f_nohash_1.wav,0.05663871765136719,yes
221,0.08720159530639648,BIG\backward\235b444f_nohash_2.wav,0.05168557167053223,yes
222,0.12438297271728516,BIG\backward\235b444f_nohash_3.wav,0.05312299728393555,yes
223,0.11594176292419434,BIG\backward\236b6113_nohash_0.wav,0.05179548263549805,yes
224,0.1590137481689453,BIG\backward\23add12a_nohash_0.wav,0.05336189270019531,yes
225,0.082000732421875,BIG\backward\23add12a_nohash_1.wav,0.04891490936279297,yes
226,0.12800121307373047,BIG\backward\23da904f_nohash_0.wav,0.06013822555541992,yes
227,0.22411370277404785,BIG\backward\23da904f_nohash_1.wav,0.05793023109436035,yes
228,0.12800049781799316,BIG\backward\23da904f_nohash_2.wav,0.053102731704711914,yes
229,0.13400030136108398,BIG\backward\23da904f_nohash_3.wav,0.05072426795959473,yes
230,0.14316678047180176,BIG\backward\23da904f_nohash_4.wav,0.053339481353759766,yes
231,0.0820302963256836,BIG\backward\244cc3a5_nohash_0.wav,0.05169367790222168,off
232,0.1433415412902832,BIG\backward\24a3e589_nohash_0.wav,0.05121040344238281,yes
233,0.09488868713378906,BIG\backward\24a3e589_nohash_1.wav,0.05190467834472656,yes
234,0.1557025909423828,BIG\backward\24a3e589_nohash_2.wav,0.05336785316467285,yes
235,0.10217547416687012,BIG\backward\24a3e589_nohash_3.wav,0.06319403648376465,yes
236,0.1055755615234375,BIG\backward\24cab2cb_nohash_0.wav,0.05020403861999512,yes
237,0.1603550910949707,BIG\backward\24cab2cb_nohash_1.wav,0.05653524398803711,yes
238,0.08633875846862793,BIG\backward\256c0a05_nohash_0.wav,0.050530433654785156,yes
239,0.15039682388305664,BIG\backward\256c0a05_nohash_1.wav,0.05553603172302246,yes
240,0.09919595718383789,BIG\backward\256c0a05_nohash_2.wav,0.05369830131530762,yes
241,0.11255741119384766,BIG\backward\256c0a05_nohash_3.wav,0.05222582817077637,yes
242,0.10899472236633301,BIG\backward\256c0a05_nohash_4.wav,0.0540311336517334,yes
243,0.13205218315124512,BIG\backward\25e95412_nohash_0.wav,0.05237865447998047,yes
244,0.16102981567382812,BIG\backward\25e95412_nohash_1.wav,0.06041908264160156,yes
245,0.0809011459350586,BIG\backward\25e95412_nohash_2.wav,0.05136561393737793,yes
246,0.10711050033569336,BIG\backward\25e95412_nohash_3.wav,0.053777456283569336,yes
247,0.12001490592956543,BIG\backward\25e95412_nohash_4.wav,0.05312371253967285,yes
248,0.1586899757385254,BIG\backward\25e95412_nohash_5.wav,0.056116342544555664,yes
249,0.0842278003692627,BIG\backward\262d7a03_nohash_0.wav,0.054912567138671875,off
250,0.13891935348510742,BIG\backward\262d7a03_nohash_1.wav,0.053319454193115234,yes
251,0.14876294136047363,BIG\backward\2748cce7_nohash_0.wav,0.05341982841491699,yes
252,0.09246134757995605,BIG\backward\2748cce7_nohash_1.wav,0.05412793159484863,yes
253,0.1450047492980957,BIG\backward\2748cce7_nohash_2.wav,0.06095695495605469,yes
254,0.08761763572692871,BIG\backward\27c24504_nohash_0.wav,0.05256915092468262,yes
255,0.1306307315826416,BIG\backward\27c24504_nohash_1.wav,0.052805185317993164,yes
256,0.132582426071167,BIG\backward\27c24504_nohash_2.wav,0.05263233184814453,yes
257,0.1374344825744629,BIG\backward\29229c21_nohash_0.wav,0.05066347122192383,yes
258,0.0908498764038086,BIG\backward\29229c21_nohash_1.wav,0.05246901512145996,yes
259,0.09142470359802246,BIG\backward\29229c21_nohash_2.wav,0.05109357833862305,yes
260,0.26482439041137695,BIG\backward\29229c21_nohash_3.wav,0.05607247352600098,yes
261,0.09374022483825684,BIG\backward\29229c21_nohash_4.wav,0.051789045333862305,yes
262,0.16444039344787598,BIG\backward\2927c601_nohash_0.wav,0.060186147689819336,yes
263,0.08908343315124512,BIG\backward\2927c601_nohash_1.wav,0.0506443977355957,yes
264,0.10557913780212402,BIG\backward\2927c601_nohash_2.wav,0.05130314826965332,yes
265,0.1629161834716797,BIG\backward\2927c601_nohash_3.wav,0.05121254920959473,yes
266,0.09182143211364746,BIG\backward\2927c601_nohash_4.wav,0.050508975982666016,yes
267,0.13562369346618652,BIG\backward\29dce108_nohash_0.wav,0.05033302307128906,yes
268,0.08800411224365234,BIG\backward\29dce108_nohash_1.wav,0.051422119140625,yes
269,0.1312272548675537,BIG\backward\29dce108_nohash_2.wav,0.05126667022705078,yes
270,0.10892152786254883,BIG\backward\29dce108_nohash_3.wav,0.05083441734313965,yes
271,0.13642263412475586,BIG\backward\2a1f4853_nohash_0.wav,0.0582270622253418,yes
272,0.14765691757202148,BIG\backward\2a1f4853_nohash_1.wav,0.050801753997802734,yes
273,0.07599639892578125,BIG\backward\2a1f4853_nohash_2.wav,0.04830455780029297,yes
274,0.14355778694152832,BIG\backward\2a1f4853_nohash_3.wav,0.05006814002990723,yes
275,0.09316420555114746,BIG\backward\2a1f4853_nohash_4.wav,0.04975748062133789,yes
276,0.15054726600646973,BIG\backward\2aca1e72_nohash_0.wav,0.050521135330200195,yes
277,0.09862112998962402,BIG\backward\2aca1e72_nohash_1.wav,0.05823469161987305,yes
278,0.10984921455383301,BIG\backward\2aca1e72_nohash_10.wav,0.0502772331237793,yes
279,0.16445422172546387,BIG\backward\2aca1e72_nohash_11.wav,0.049551963806152344,yes
280,0.0882265567779541,BIG\backward\2aca1e72_nohash_12.wav,0.05753207206726074,yes
281,0.14116120338439941,BIG\backward\2aca1e72_nohash_13.wav,0.049210548400878906,yes
282,0.09714770317077637,BIG\backward\2aca1e72_nohash_2.wav,0.049634456634521484,yes
283,0.1131134033203125,BIG\backward\2aca1e72_nohash_3.wav,0.0495297908782959,yes
284,0.11820197105407715,BIG\backward\2aca1e72_nohash_4.wav,0.050377845764160156,yes
285,0.12731504440307617,BIG\backward\2aca1e72_nohash_5.wav,0.04892897605895996,yes
286,0.15573406219482422,BIG\backward\2aca1e72_nohash_6.wav,0.0502774715423584,yes
287,0.10024785995483398,BIG\backward\2aca1e72_nohash_7.wav,0.04849076271057129,yes
288,0.09461760520935059,BIG\backward\2aca1e72_nohash_8.wav,0.04933500289916992,yes
289,0.1297907829284668,BIG\backward\2aca1e72_nohash_9.wav,0.05732154846191406,yes
290,0.13416099548339844,BIG\backward\2b5e346d_nohash_0.wav,0.05072832107543945,no
291,0.09807372093200684,BIG\backward\2b5e346d_nohash_1.wav,0.048863887786865234,yes
292,0.1565089225769043,BIG\backward\2b5e346d_nohash_2.wav,0.057968854904174805,yes
293,0.0897371768951416,BIG\backward\2e75d37a_nohash_0.wav,0.05517387390136719,yes
294,0.11522364616394043,BIG\backward\2e75d37a_nohash_1.wav,0.053792715072631836,yes
295,0.14642024040222168,BIG\backward\2e75d37a_nohash_2.wav,0.053069353103637695,yes
296,0.09457683563232422,BIG\backward\2e75d37a_nohash_3.wav,0.05326414108276367,yes
297,0.16883516311645508,BIG\backward\2f0ce4d9_nohash_0.wav,0.0567011833190918,yes
298,0.09696149826049805,BIG\backward\2f0ce4d9_nohash_1.wav,0.06245994567871094,yes
299,0.09007620811462402,BIG\backward\2f0ce4d9_nohash_2.wav,0.0520782470703125,yes
300,0.16483020782470703,BIG\backward\2fcb6397_nohash_0.wav,0.05175948143005371,yes
301,0.09763717651367188,BIG\backward\2fcb6397_nohash_1.wav,0.05125713348388672,yes
302,0.0951240062713623,BIG\backward\2fcb6397_nohash_2.wav,0.0506291389465332,stop
303,0.14359569549560547,BIG\backward\2fcb6397_nohash_3.wav,0.06014847755432129,yes
304,0.09607696533203125,BIG\backward\2fcb6397_nohash_4.wav,0.0497584342956543,yes
305,0.12093687057495117,BIG\backward\2fee065a_nohash_0.wav,0.05158710479736328,yes
306,0.1229708194732666,BIG\backward\2fee065a_nohash_1.wav,0.05052995681762695,yes
307,0.13051748275756836,BIG\backward\2fee065a_nohash_2.wav,0.0666353702545166,yes
